date,link,company,field,place,round,amount,investor
2015-04-19,https://www.itjuzi.com/investevents/8156,51信用卡,金融,浙江,B+轮,5000万美元,新湖中宝-新湖控股
2015-04-19,https://www.itjuzi.com/investevents/8159,快快鱼APP,电子商务,北京,A轮,200万美元,联创策源
2015-04-19,https://www.itjuzi.com/investevents/8181,安美数字,房产服务,北京,D轮,2亿人民币,投资方未透露
2015-04-19,https://www.itjuzi.com/investevents/10493,LesPark拉拉公园,社交网络,北京,A轮,620万人民币,京东
2015-04-18,https://www.itjuzi.com/investevents/12758,51VISA优签网,旅游,江苏,天使轮,数百万人民币,投资方未透露
2015-04-18,https://www.itjuzi.com/investevents/13575,Quest genomics,医疗健康,江苏,A轮,未透露,同创伟业
2015-04-18,https://www.itjuzi.com/investevents/16294,鲜城APP,本地生活,四川,天使轮,数百万人民币,新浪微博(新浪微创投)
2015-04-18,https://www.itjuzi.com/investevents/17107,PLUS,本地生活,北京,天使轮,未透露,中路资本
2015-04-17,https://www.itjuzi.com/investevents/12120,本地头条,文化娱乐,浙江,天使轮,未透露,经纬中国
2015-04-17,https://www.itjuzi.com/investevents/12338,燃也文化,文化娱乐,北京,天使轮,数百万人民币,经纬中国
2015-04-17,https://www.itjuzi.com/investevents/12877,喵爪网络MZ星球,教育,上海,天使轮,数百万人民币,投资方未透露
2015-04-17,https://www.itjuzi.com/investevents/13184,突破网(超级学团),教育,北京,A轮,数百万美元,"红杉资本中国,真格基金"
2015-04-17,https://www.itjuzi.com/investevents/13468,JustSy嘉赛信息,企业服务,浙江,A轮,1000万人民币,"毅达资本,PreAngel"
2015-04-17,https://www.itjuzi.com/investevents/13931,啊哈娱乐AHA,文化娱乐,北京,天使轮,数百万人民币,真格基金
2015-04-17,https://www.itjuzi.com/investevents/14233,蹲点早餐,本地生活,重庆,天使轮,数百万人民币,猎豹移动
2015-04-17,https://www.itjuzi.com/investevents/8142,吃饭儿,本地生活,北京,B轮,未透露,源码资本
2015-04-17,https://www.itjuzi.com/investevents/8147,尚匠汽车,汽车交通,上海,Pre-A轮,数百万人民币,同创伟业
2015-04-17,https://www.itjuzi.com/investevents/8148,WeOffice我们办公,企业服务,北京,天使轮,500万人民币,投资方未透露
2015-04-17,https://www.itjuzi.com/investevents/8160,中筹网金,金融,上海,A轮,1800万人民币,投资方未透露
2015-04-17,https://www.itjuzi.com/investevents/8172,5秒轻游戏平台,游戏,广东,天使轮,1000万人民币,德迅投资
2015-04-17,https://www.itjuzi.com/investevents/8768,美厨Love's Kitchen,本地生活,广东,A轮,数百万美元,"FreesFund峰瑞资本,IDG资本"
2015-04-17,https://www.itjuzi.com/investevents/10423,豆腐APP,社交网络,广东,天使轮,400万人民币,"薛蛮子,传媒梦工场,景林投资"
2015-04-17,https://www.itjuzi.com/investevents/10588,婚礼纪,本地生活,浙江,B轮,数千万美元,经纬中国
2015-04-17,https://www.itjuzi.com/investevents/10968,快巴汽车票,汽车交通,北京,天使轮,500万人民币,投资方未透露
2015-04-17,https://www.itjuzi.com/investevents/11339,易直播,文化娱乐,广东,天使轮,数百万人民币,CA创投
2015-04-17,https://www.itjuzi.com/investevents/4384,华尔街见闻,金融,上海,B轮,数千万人民币,"海通创意资本,今日头条"
2015-04-16,https://www.itjuzi.com/investevents/12845,莫游网络,游戏,上海,天使轮,数百万人民币,"德迅投资,红石诚金"
2015-04-16,https://www.itjuzi.com/investevents/14735,咕噜吧啦音乐网,文化娱乐,江苏,天使轮,1000万人民币,创新工场
2015-04-16,https://www.itjuzi.com/investevents/15580,天使和坚果派,教育,北京,天使轮,数百万人民币,投资方未透露
2015-04-16,https://www.itjuzi.com/investevents/17367,轻旅星球ElseTravel,旅游,浙江,天使轮,数百万人民币,"尚势资本(尚势投资),光合创投(光合基金)"
2015-04-16,https://www.itjuzi.com/investevents/18477,Boss直聘,企业服务,北京,A+轮,数百万美元,顺为基金
2015-04-16,https://www.itjuzi.com/investevents/18784,中科美伦医疗,医疗健康,北京,B轮,数千万人民币,"苏州阿尔法投资,深创投"
2015-04-16,https://www.itjuzi.com/investevents/19602,税云网络,企业服务,新疆,天使轮,数百万人民币,六翼投资
2015-04-16,https://www.itjuzi.com/investevents/8129,Udesk沃丰时代,企业服务,北京,A轮,300万美元,DCM中国
2015-04-16,https://www.itjuzi.com/investevents/8132,百彩嘉,本地生活,北京,A轮,3000万人民币,"洪泰基金,创势资本,龙翌资本"
2015-04-16,https://www.itjuzi.com/investevents/8214,树洞网络,社交网络,浙江,天使轮,数百万人民币,"迭代资本,经纬中国"
2015-04-16,https://www.itjuzi.com/investevents/8322,万色城,电子商务,浙江,A轮,1500万美元,麦星投资
2015-04-16,https://www.itjuzi.com/investevents/8376,时速云TenxCloud,企业服务,北京,天使轮,数百万人民币,"九合创投,北京众海投资"
2015-04-16,https://www.itjuzi.com/investevents/8706,容么么,本地生活,北京,天使轮,数百万人民币,中路资本
2015-04-16,https://www.itjuzi.com/investevents/10260,陈翔六点半,文化娱乐,云南,天使轮,数百万人民币,险峰长青(险峰华兴)
2015-04-16,https://www.itjuzi.com/investevents/10932,壹加康泰,医疗健康,广东,天使轮,数百万人民币,众诚资本
2015-04-16,https://www.itjuzi.com/investevents/11013,红帽法律卫士,企业服务,四川,种子轮,数百万人民币,抱团科技
2015-04-15,https://www.itjuzi.com/investevents/7855,Ninebot纳恩博,硬件,北京,A轮,8000万美元,"小米科技,顺为基金,红杉资本中国,英特尔投资Intel Capital,华山资本WestSummit Capital"
2015-04-15,https://www.itjuzi.com/investevents/8102,卡拉丁汽车保养,汽车交通,北京,A轮,1000万美元,"宽带资本CBC,极客帮创投,戈壁投资,零一创投"
2015-04-15,https://www.itjuzi.com/investevents/8106,Raiing睿仁医疗,医疗健康,北京,A轮,数百万美元,投资方未透露
2015-04-15,https://www.itjuzi.com/investevents/8107,随手记,金融,广东,B+轮,数千万美元,"源码资本,复星昆仲,昆仑万维"
2015-04-15,https://www.itjuzi.com/investevents/8117,乐外卖,企业服务,广东,天使轮,数百万人民币,投资方未透露
2015-04-15,https://www.itjuzi.com/investevents/8118,掌贷宝,金融,浙江,A轮,6600万人民币,投资方未透露
2015-04-15,https://www.itjuzi.com/investevents/8121,财加,金融,北京,A轮,未透露,Star VC
2015-04-15,https://www.itjuzi.com/investevents/9628,嗨家网,房产服务,上海,天使轮,2000万人民币,投资方未透露
2015-04-15,https://www.itjuzi.com/investevents/10057,美孕医疗,医疗健康,上海,天使轮,数百万人民币,伙伴创投
2015-04-15,https://www.itjuzi.com/investevents/10316,寻球科技,体育运动,北京,种子轮,150万人民币,PreAngel
2015-04-15,https://www.itjuzi.com/investevents/11767,移花互动,企业服务,四川,战略投资,未透露,"创新工场,艺龙旅行网"
2015-04-15,https://www.itjuzi.com/investevents/12394,积木云,硬件,广东,天使轮,未透露,北软天使基金
2015-04-15,https://www.itjuzi.com/investevents/12992,天下秀(IMS新媒体),广告营销,北京,B轮,数千万美元,投资方未透露
2015-04-15,https://www.itjuzi.com/investevents/14953,开源道,企业服务,浙江,A轮,数百万美元,IDG资本
2015-04-15,https://www.itjuzi.com/investevents/17149,小依休,社交网络,北京,天使轮,1800万人民币,投资方未透露
2015-04-15,https://www.itjuzi.com/investevents/17350,爱智游,教育,四川,天使轮,500万人民币,投资方未透露
2015-04-15,https://www.itjuzi.com/investevents/17411,申请方留学ApplySquare,教育,北京,天使轮,数百万人民币,"启迪之星(启迪孵化器孵化投资基金),好未来(学而思)"
2015-04-15,https://www.itjuzi.com/investevents/19356,果食帮,电子商务,广东,天使轮,数百万人民币,投资方未透露
2015-04-14,https://www.itjuzi.com/investevents/7780,环球塑化网,电子商务,广东,A轮,数千万人民币,投资方未透露
2015-04-14,https://www.itjuzi.com/investevents/8072,选课网,教育,北京,A轮,数百万美元,北极光创投
2015-04-14,https://www.itjuzi.com/investevents/8073,暴风魔镜,硬件,北京,A轮,1000万美元,"华谊兄弟,天音通信,爱施德,松禾资本"
2015-04-14,https://www.itjuzi.com/investevents/8075,音悦台,文化娱乐,北京,B轮,3500万美元,"湖畔山南资本,东方富海"
2015-04-14,https://www.itjuzi.com/investevents/8080,易兴科技,医疗健康,广东,A轮,1000万人民币,赛马资本
2015-04-14,https://www.itjuzi.com/investevents/8081,联众世界Ourgame,游戏,北京,IPO上市后,11.93亿港元,朗姿股份
2015-04-14,https://www.itjuzi.com/investevents/8082,明星衣橱,电子商务,北京,C轮,数千万美元,"朗姿股份,Star VC"
2015-04-14,https://www.itjuzi.com/investevents/8087,白鹭美,本地生活,北京,Pre-A轮,1500万人民币,投资方未透露
2015-04-14,https://www.itjuzi.com/investevents/8090,黄金钱包G-banker,金融,北京,A轮,数千万美元,软银中国
2015-04-14,https://www.itjuzi.com/investevents/8091,动网体育,体育运动,北京,天使轮,数千万人民币,挚盈资本
2015-04-14,https://www.itjuzi.com/investevents/8092,推推熊,本地生活,浙江,天使轮,1000万人民币,投资方未透露
2015-04-14,https://www.itjuzi.com/investevents/8093,淘全球,电子商务,天津,天使轮,100万美元,"DFJ德丰杰中国基金,新浪微博(新浪微创投),济南华科创投"
2015-04-14,https://www.itjuzi.com/investevents/8096,萝卜玩,游戏,福建,A轮,1000万人民币,鑫游资本
2015-04-14,https://www.itjuzi.com/investevents/8111,和诚智达,汽车交通,福建,A轮,3500万人民币,投资方未透露
2015-04-14,https://www.itjuzi.com/investevents/10338,言几又,文化娱乐,上海,A轮,2603万人民币,"星瀚资本,京东"
2015-04-14,https://www.itjuzi.com/investevents/10353,66WiFi逗玩科技,企业服务,上海,A轮,数千万人民币,奇虎360
2015-04-14,https://www.itjuzi.com/investevents/10390,海盗TV,文化娱乐,广东,A轮,数千万人民币,投资方未透露
2015-04-14,https://www.itjuzi.com/investevents/10529,自在游网络,游戏,北京,A轮,数千万人民币,创势资本
2015-04-14,https://www.itjuzi.com/investevents/11093,PartyGo派对狗,社交网络,北京,天使轮,100万美元,源码资本
2015-04-14,https://www.itjuzi.com/investevents/11426,开眼数据,广告营销,北京,C轮,数千万人民币,"上海中金资本,IDG资本"
2015-04-14,https://www.itjuzi.com/investevents/11531,华夏融创,金融,北京,A轮,数千万人民币,阿米巴资本
2015-04-14,https://www.itjuzi.com/investevents/11739,花果山,电子商务,广东,A轮,未透露,复励投资
2015-04-14,https://www.itjuzi.com/investevents/11763,壹克网EEKEshop.com,电子商务,广东,天使轮,数百万人民币,投资方未透露
2015-04-14,https://www.itjuzi.com/investevents/12014,厦门千骥网络,游戏,福建,天使轮,数百万人民币,志成资本
2015-04-14,https://www.itjuzi.com/investevents/13421,助家生活,本地生活,浙江,天使轮,500万人民币,投资方未透露
2015-04-14,https://www.itjuzi.com/investevents/13436,朝夕日历,工具软件,北京,天使轮,数百万人民币,天津创投
2015-04-14,https://www.itjuzi.com/investevents/14866,用武之地,体育运动,北京,天使轮,数百万人民币,创新工场
2015-04-14,https://www.itjuzi.com/investevents/17010,来吧,旅游,北京,天使轮,300万美元,执一资本Yi Capital
2015-04-13,https://www.itjuzi.com/investevents/16625,中车检,汽车交通,广东,天使轮,数百万人民币,启嘉创投
2015-04-13,https://www.itjuzi.com/investevents/17750,超级阿姨,本地生活,北京,天使轮,400万人民币,投资方未透露
2015-04-13,https://www.itjuzi.com/investevents/8060,典阅科技,教育,广东,天使轮,323万人民币,投资方未透露
2015-04-13,https://www.itjuzi.com/investevents/8062,天天用车,汽车交通,北京,C轮,数千万美元,"百度,红杉资本中国"
2015-04-13,https://www.itjuzi.com/investevents/8063,优乐养车,汽车交通,北京,天使轮,未透露,IDG资本
2015-04-13,https://www.itjuzi.com/investevents/8065,小日子APP,本地生活,四川,天使轮,1000万人民币,时尚传媒
2015-04-13,https://www.itjuzi.com/investevents/8116,童子军户外网,旅游,北京,天使轮,300万人民币,大道至简资本
2015-04-13,https://www.itjuzi.com/investevents/11504,Xiang思飨家,本地生活,北京,天使轮,数百万人民币,九合创投
2015-04-12,https://www.itjuzi.com/investevents/8345,乐学高考,教育,北京,天使轮,400万美元,基因资本
2015-04-12,https://www.itjuzi.com/investevents/8378,无讼网络,企业服务,北京,A轮,数百万美元,IDG资本
2015-04-12,https://www.itjuzi.com/investevents/9484,美肤家,本地生活,北京,Pre-A轮,数百万人民币,投资方未透露
2015-04-12,https://www.itjuzi.com/investevents/10058,甩单宝,金融,北京,天使轮,数百万人民币,"伙伴创投,薛蛮子,知初资本"
2015-04-12,https://www.itjuzi.com/investevents/11832,数人云(数人科技),企业服务,北京,天使轮,数百万人民币,投资方未透露
2015-04-12,https://www.itjuzi.com/investevents/16952,金融加,金融,北京,天使轮,未透露,泰山天使
2015-04-12,https://www.itjuzi.com/investevents/18379,真的有料,电子商务,北京,种子轮,数百万人民币,投资方未透露
2015-04-11,https://www.itjuzi.com/investevents/8044,嘿哈科技,教育,北京,天使轮,未透露,"新东方,好未来(学而思)"
2015-04-11,https://www.itjuzi.com/investevents/8045,乐博乐博机器人ROBOROBO,教育,北京,A轮,数千万人民币,新东方
2015-04-11,https://www.itjuzi.com/investevents/8049,掌上糖医,医疗健康,浙江,天使轮,数百万美元,"经纬中国,中国平安(平安创新投)"
2015-04-11,https://www.itjuzi.com/investevents/8098,楼立方,房产服务,上海,天使轮,数百万人民币,经纬中国
2015-04-11,https://www.itjuzi.com/investevents/9673,鱼鱼科技,电子商务,浙江,天使轮,数百万人民币,投资方未透露
2015-04-11,https://www.itjuzi.com/investevents/9685,弥财金融,金融,北京,天使轮,200万美元,"高瓴资本Hillhouse Capital,Crystal Stream清流资本,斑马投资"
2015-04-11,https://www.itjuzi.com/investevents/10589,嗨住网,房产服务,上海,天使轮,数百万人民币,经纬中国
2015-04-11,https://www.itjuzi.com/investevents/4310,瑞应书院（找导师）,教育,北京,天使轮,200万人民币,投资方未透露
2015-04-10,https://www.itjuzi.com/investevents/8026,聚财猫,金融,上海,A轮,数千万美元,麒麟资本Kylin Capital
2015-04-10,https://www.itjuzi.com/investevents/8027,异业邦,企业服务,上海,天使轮,未透露,投资方未透露
2015-04-10,https://www.itjuzi.com/investevents/8030,莱可映相传媒(莱可传媒),文化娱乐,广东,天使轮,1200万人民币,经纬中国
2015-04-10,https://www.itjuzi.com/investevents/8034,爱直租,房产服务,江苏,天使轮,500万人民币,投资方未透露
2015-04-10,https://www.itjuzi.com/investevents/8035,有米有,本地生活,北京,A轮,数百万美元,IDG资本
2015-04-10,https://www.itjuzi.com/investevents/8039,宝宝助手(半克科技),教育,福建,天使轮,数百万人民币,腾讯
2015-04-10,https://www.itjuzi.com/investevents/8040,Makeblock,硬件,广东,A轮,600万美元,红杉资本中国
2015-04-10,https://www.itjuzi.com/investevents/8041,托福Easy姐,教育,北京,天使轮,数百万美元,贝塔斯曼亚洲投资基金
